STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00420086,"ALTON, UT US",9/17/72,0,78,44,65
USC00420086,"ALTON, UT US",9/18/72,0.25,65,43,52
USC00420086,"ALTON, UT US",9/19/72,2.4,58,45,47
USC00420086,"ALTON, UT US",9/20/72,0,65,33,57
USC00420086,"ALTON, UT US",9/21/72,0,65,35,53
USC00420086,"ALTON, UT US",9/22/72,0,70,39,60
USC00420086,"ALTON, UT US",9/23/72,0,70,39,58
USC00420086,"ALTON, UT US",9/24/72,0,64,36,51
USC00420086,"ALTON, UT US",9/25/72,0,66,35,56
USC00420086,"ALTON, UT US",9/26/72,0,65,38,55
USC00420086,"ALTON, UT US",9/27/72,0,67,35,58
USC00420086,"ALTON, UT US",9/28/72,0,70,38,58
USC00420086,"ALTON, UT US",9/29/72,0,66,41,57
USC00420086,"ALTON, UT US",9/30/72,0,74,31,55
USC00420086,"ALTON, UT US",10/1/72,0,75,37,62
USC00420086,"ALTON, UT US",10/2/72,0,74,38,63
USC00420086,"ALTON, UT US",10/3/72,0,70,39,54
USC00420086,"ALTON, UT US",10/4/72,0.84,58,45,45
USC00420086,"ALTON, UT US",10/5/72,0,60,35,50
USC00420086,"ALTON, UT US",10/6/72,0.36,51,43,48
USC00420086,"ALTON, UT US",10/7/72,0,62,46,55
USC00420086,"ALTON, UT US",10/8/72,0.06,66,38,54
USC00420086,"ALTON, UT US",10/9/72,0,58,42,51
USC00420086,"ALTON, UT US",10/10/72,0,56,44,48
USC00420086,"ALTON, UT US",10/11/72,0,65,34,52
USC00420086,"ALTON, UT US",10/12/72,0,65,45,55
USC00420086,"ALTON, UT US",10/13/72,0.06,68,41,53
USC00420086,"ALTON, UT US",10/14/72,0.03,63,40,51
USC00420086,"ALTON, UT US",10/15/72,0.66,52,45,46
USC00420086,"ALTON, UT US",10/16/72,0.03,60,46,51
USC00420086,"ALTON, UT US",10/17/72,0.16,50,39,47
USC00420086,"ALTON, UT US",10/18/72,0.61,47,40,45
USC00420086,"ALTON, UT US",10/19/72,0.85,48,38,40
USC00420086,"ALTON, UT US",10/20/72,0.34,40,32,35
USC00420086,"ALTON, UT US",10/21/72,0,48,28,40
USC00420086,"ALTON, UT US",10/22/72,0,54,27,43
USC00420086,"ALTON, UT US",10/23/72,0,57,29,40
USC00420086,"ALTON, UT US",10/24/72,0,41,28,33
USC00420086,"ALTON, UT US",10/25/72,0,47,32,39
USC00420086,"ALTON, UT US",10/26/72,0,53,25,41
USC00420086,"ALTON, UT US",10/27/72,0.03,44,30,37
USC00420086,"ALTON, UT US",10/28/72,0,48,34,38
USC00420086,"ALTON, UT US",10/29/72,0.25,38,20,21
USC00420086,"ALTON, UT US",10/30/72,0,27,16,18
USC00420086,"ALTON, UT US",10/31/72,0,32,13,25
USC00420086,"ALTON, UT US",11/1/72,0,42,17,32
USC00420086,"ALTON, UT US",11/2/72,0,52,24,39
USC00420086,"ALTON, UT US",11/3/72,0,52,23,38
USC00420086,"ALTON, UT US",11/4/72,0,51,28,37
USC00420086,"ALTON, UT US",11/5/72,0.09,50,32,34
USC00420086,"ALTON, UT US",11/6/72,0,49,19,32
USC00420086,"ALTON, UT US",11/7/72,0,44,25,38
USC00420086,"ALTON, UT US",11/8/72,0.03,46,26,34
USC00420086,"ALTON, UT US",11/9/72,0,47,27,30
USC00420086,"ALTON, UT US",11/10/72,0,45,23,35
USC00420086,"ALTON, UT US",11/11/72,0.21,36,27,31
USC00420086,"ALTON, UT US",11/12/72,1.21,38,25,32
USC00420086,"ALTON, UT US",11/13/72,0,40,7,26
USC00420086,"ALTON, UT US",11/14/72,0,41,18,25
USC00420086,"ALTON, UT US",11/15/72,0,42,25,30
USC00420086,"ALTON, UT US",11/16/72,0.17,37,19,29
USC00420086,"ALTON, UT US",11/17/72,0.33,36,27,29
USC00420086,"ALTON, UT US",11/18/72,0,43,14,30
USC00420086,"ALTON, UT US",11/19/72,0.05,35,7,28
USC00420086,"ALTON, UT US",11/20/72,0.04,33,22,25
USC00420086,"ALTON, UT US",11/21/72,0,35,18,26
USC00420086,"ALTON, UT US",11/22/72,0,34,17,24
USC00420086,"ALTON, UT US",11/23/72,0,40,17,27
USC00420086,"ALTON, UT US",11/24/72,0,39,12,31
USC00420086,"ALTON, UT US",11/25/72,0,40,17,33
USC00420086,"ALTON, UT US",11/26/72,0,52,24,35
USC00420086,"ALTON, UT US",11/27/72,0,39,22,22
USC00420086,"ALTON, UT US",11/28/72,0,38,13,27
USC00420086,"ALTON, UT US",11/29/72,0,41,19,33
USC00420086,"ALTON, UT US",11/30/72,0,36,22,30
USC00420086,"ALTON, UT US",12/1/72,0,50,20,30
USC00420086,"ALTON, UT US",12/2/72,0,49,17,29
USC00420086,"ALTON, UT US",12/3/72,0,44,14,26
USC00420086,"ALTON, UT US",12/4/72,0.66,37,18,32
USC00420086,"ALTON, UT US",12/5/72,0,32,4,4
USC00420086,"ALTON, UT US",12/6/72,0,25,-1,20
USC00420086,"ALTON, UT US",12/7/72,0.42,26,14,22
USC00420086,"ALTON, UT US",12/8/72,0.77,25,19,22
USC00420086,"ALTON, UT US",12/9/72,0.35,23,-7,-6
USC00420086,"ALTON, UT US",12/10/72,0,29,-15,13
USC00420086,"ALTON, UT US",12/11/72,0.05,19,5,5
USC00420086,"ALTON, UT US",12/12/72,0,26,-9,12
USC00420086,"ALTON, UT US",12/13/72,0,22,1,15
USC00420086,"ALTON, UT US",12/14/72,0,34,0,19
USC00420086,"ALTON, UT US",12/15/72,0,41,-2,15
USC00420086,"ALTON, UT US",12/16/72,0,43,9,34
USC00420086,"ALTON, UT US",12/17/72,0,46,15,33
USC00420086,"ALTON, UT US",12/18/72,0.02,49,21,32
USC00420086,"ALTON, UT US",12/19/72,0,46,21,33
USC00420086,"ALTON, UT US",12/20/72,0,38,27,30
USC00420086,"ALTON, UT US",12/21/72,0,50,21,29
USC00420086,"ALTON, UT US",12/22/72,0,45,16,35
USC00420086,"ALTON, UT US",12/23/72,0,46,18,31
USC00420086,"ALTON, UT US",12/24/72,0,43,15,35
USC00420086,"ALTON, UT US",12/25/72,0,35,16,30
USC00420086,"ALTON, UT US",12/26/72,0,47,12,28
USC00420086,"ALTON, UT US",12/27/72,0,45,12,35
USC00420086,"ALTON, UT US",12/28/72,0.41,36,24,24
USC00420086,"ALTON, UT US",12/29/72,0.05,35,15,15
USC00420086,"ALTON, UT US",12/30/72,0,24,6,16
USC00420086,"ALTON, UT US",12/31/72,0,24,4,14
USC00420086,"ALTON, UT US",1/1/73,0,24,7,17
USC00420086,"ALTON, UT US",1/2/73,0,37,3,22
USC00420086,"ALTON, UT US",1/3/73,0.09,24,4,19
USC00420086,"ALTON, UT US",1/4/73,0.27,27,11,12
USC00420086,"ALTON, UT US",1/5/73,0,26,-6,4
USC00420086,"ALTON, UT US",1/6/73,0,29,-5,8
USC00420086,"ALTON, UT US",1/7/73,0,31,-9,11
USC00420086,"ALTON, UT US",1/8/73,0,33,2,21
USC00420086,"ALTON, UT US",1/9/73,0.21,30,14,25
USC00420086,"ALTON, UT US",1/10/73,0,38,11,26
USC00420086,"ALTON, UT US",1/11/73,0,39,8,25
USC00420086,"ALTON, UT US",1/12/73,0,46,13,28
USC00420086,"ALTON, UT US",1/13/73,0,53,20,34
USC00420086,"ALTON, UT US",1/14/73,0,54,19,36
USC00420086,"ALTON, UT US",1/15/73,0,49,19,32
USC00420086,"ALTON, UT US",1/16/73,0,38,15,31
USC00420086,"ALTON, UT US",1/17/73,0.75,36,21,25
USC00420086,"ALTON, UT US",1/18/73,0,34,15,21
USC00420086,"ALTON, UT US",1/19/73,0.57,32,18,19
USC00420086,"ALTON, UT US",1/20/73,0,21,10,18
USC00420086,"ALTON, UT US",1/21/73,0,28,5,16
USC00420086,"ALTON, UT US",1/22/73,0,19,9,14
USC00420086,"ALTON, UT US",1/23/73,0,36,4,27
USC00420086,"ALTON, UT US",1/24/73,0,45,10,26
USC00420086,"ALTON, UT US",1/25/73,0,40,12,25
USC00420086,"ALTON, UT US",1/26/73,0,35,10,22
USC00420086,"ALTON, UT US",1/27/73,0,27,12,22
USC00420086,"ALTON, UT US",1/28/73,0,40,0,28
USC00420086,"ALTON, UT US",1/29/73,0,44,6,26
USC00420086,"ALTON, UT US",1/30/73,0,37,6,31
USC00420086,"ALTON, UT US",1/31/73,0,33,10,24
USC00420086,"ALTON, UT US",2/1/73,0,32,16,22
USC00420086,"ALTON, UT US",2/2/73,0,46,2,23
USC00420086,"ALTON, UT US",2/3/73,0,34,13,29
USC00420086,"ALTON, UT US",2/4/73,0.68,37,22,30
USC00420086,"ALTON, UT US",2/5/73,0,43,10,34
USC00420086,"ALTON, UT US",2/6/73,0.55,37,17,28
USC00420086,"ALTON, UT US",2/7/73,0.19,46,26,32
USC00420086,"ALTON, UT US",2/8/73,0,43,20,31
USC00420086,"ALTON, UT US",2/9/73,0,35,11,31
USC00420086,"ALTON, UT US",2/10/73,0.2,34,17,30
USC00420086,"ALTON, UT US",2/11/73,0.48,32,27,29
USC00420086,"ALTON, UT US",2/12/73,0.4,41,12,29
USC00420086,"ALTON, UT US",2/13/73,0,43,12,28
USC00420086,"ALTON, UT US",2/14/73,0,40,4,29
USC00420086,"ALTON, UT US",2/15/73,0,38,19,26
USC00420086,"ALTON, UT US",2/16/73,0,32,15,27
USC00420086,"ALTON, UT US",2/17/73,0,43,14,22
USC00420086,"ALTON, UT US",2/18/73,0,39,9,30
USC00420086,"ALTON, UT US",2/19/73,0,43,13,25
USC00420086,"ALTON, UT US",2/20/73,0,45,4,31
USC00420086,"ALTON, UT US",2/21/73,0,34,20,32
USC00420086,"ALTON, UT US",2/22/73,0.19,42,28,30
USC00420086,"ALTON, UT US",2/23/73,0.2,42,26,32
USC00420086,"ALTON, UT US",2/24/73,0.02,41,25,33
USC00420086,"ALTON, UT US",2/25/73,0,50,14,35
USC00420086,"ALTON, UT US",2/26/73,0,50,17,38
USC00420086,"ALTON, UT US",2/27/73,0,46,20,36
USC00420086,"ALTON, UT US",2/28/73,0.2,45,29,36
USC00420086,"ALTON, UT US",3/1/73,0,43,16,36
USC00420086,"ALTON, UT US",3/2/73,0.09,47,25,28
USC00420086,"ALTON, UT US",3/3/73,0,46,18,30
USC00420086,"ALTON, UT US",3/4/73,0.21,35,23,23
USC00420086,"ALTON, UT US",3/5/73,0,41,7,25
USC00420086,"ALTON, UT US",3/6/73,0,36,7,21
USC00420086,"ALTON, UT US",3/7/73,0.54,40,21,30
USC00420086,"ALTON, UT US",3/8/73,0,41,12,30
USC00420086,"ALTON, UT US",3/9/73,0,44,24,34
USC00420086,"ALTON, UT US",3/10/73,0,48,17,35
USC00420086,"ALTON, UT US",3/11/73,0.05,35,25,32
USC00420086,"ALTON, UT US",3/12/73,0.72,37,24,26
USC00420086,"ALTON, UT US",3/13/73,0.17,39,5,31
USC00420086,"ALTON, UT US",3/14/73,0,32,17,26
USC00420086,"ALTON, UT US",3/15/73,0,37,20,32
USC00420086,"ALTON, UT US",3/16/73,0,47,7,37
USC00420086,"ALTON, UT US",3/17/73,0,48,19,40
USC00420086,"ALTON, UT US",3/18/73,0.14,44,27,34
USC00420086,"ALTON, UT US",3/19/73,0,45,9,35
USC00420086,"ALTON, UT US",3/20/73,0.03,41,20,32
USC00420086,"ALTON, UT US",3/21/73,0.33,32,20,26
USC00420086,"ALTON, UT US",3/22/73,0.35,45,22,30
USC00420086,"ALTON, UT US",3/23/73,0,39,24,33
USC00420086,"ALTON, UT US",3/24/73,0,41,25,35
USC00420086,"ALTON, UT US",3/25/73,0,46,18,36
USC00420086,"ALTON, UT US",3/26/73,0.02,45,21,36
USC00420086,"ALTON, UT US",3/27/73,0,46,23,37
USC00420086,"ALTON, UT US",3/28/73,0.61,36,20,28
USC00420086,"ALTON, UT US",3/29/73,0.24,33,22,30
USC00420086,"ALTON, UT US",3/30/73,0,46,20,33
USC00420086,"ALTON, UT US",3/31/73,0,48,14,35
USC00420086,"ALTON, UT US",4/1/73,0.27,44,18,23
USC00420086,"ALTON, UT US",4/2/73,0.5,35,22,32
USC00420086,"ALTON, UT US",4/3/73,0,39,19,34
USC00420086,"ALTON, UT US",4/4/73,0,39,20,32
USC00420086,"ALTON, UT US",4/5/73,0,52,22,43
USC00420086,"ALTON, UT US",4/6/73,0,57,25,45
USC00420086,"ALTON, UT US",4/7/73,0,46,23,24
USC00420086,"ALTON, UT US",4/8/73,0,39,13,36
USC00420086,"ALTON, UT US",4/9/73,0,52,14,37
USC00420086,"ALTON, UT US",4/10/73,0,57,27,46
USC00420086,"ALTON, UT US",4/11/73,0,55,30,42
USC00420086,"ALTON, UT US",4/12/73,0,56,29,43
USC00420086,"ALTON, UT US",4/13/73,0,56,29,48
USC00420086,"ALTON, UT US",4/14/73,0,48,27,35
USC00420086,"ALTON, UT US",4/15/73,0,43,26,36
USC00420086,"ALTON, UT US",4/16/73,0,55,18,46
USC00420086,"ALTON, UT US",4/17/73,0,54,28,47
USC00420086,"ALTON, UT US",4/18/73,0.08,46,26,30
USC00420086,"ALTON, UT US",4/19/73,0,34,12,26
USC00420086,"ALTON, UT US",4/20/73,0,38,22,30
USC00420086,"ALTON, UT US",4/21/73,0,42,24,38
USC00420086,"ALTON, UT US",4/22/73,0,58,25,50
USC00420086,"ALTON, UT US",4/23/73,0,61,28,51
USC00420086,"ALTON, UT US",4/24/73,0,58,31,45
USC00420086,"ALTON, UT US",4/25/73,0,56,26,52
USC00420086,"ALTON, UT US",4/26/73,0,64,31,56
USC00420086,"ALTON, UT US",4/27/73,0,60,30,59
USC00420086,"ALTON, UT US",4/28/73,0,69,34,58
